ID,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,pad3,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3
75,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
76,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
77,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
78,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
79,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
90,1,0,System.Byte[],99102,66,0,0,10000,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],9,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,10000,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
91,1,0,System.Byte[],3279,65,0,0,1000,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],9,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1000,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
92,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
93,1,0,System.Byte[],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],255,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
94,1,0,System.Byte[],-1,84,0,0,-1,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,0,0,0,System.Byte[],1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305100,305101,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,255,1,0,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
98,1,0,System.Byte[],3270,60,0,0,500,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],9,0,0,0,System.Byte[],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304000,304001,304002,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,500,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
99,1,0,System.Byte[],501025,10,0,0,50,0,-1,999999,-1,-1,0,-1,System.Byte[],0,0,-1,-1,-1,5,0,50,0,2,0,System.Byte[],0,0,2,0,System.Byte[],1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301021,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,10,255,1,0,50,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
100,0,0,System.Byte[],4,-1,0,0,-1,0,-1,11010,170,-1,0,-1,System.Byte[],1,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,20,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305110,305111,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710660,System.Byte[]
101,0,0,System.Byte[],10,-1,0,0,-1,0,-1,11030,171,-1,0,-1,System.Byte[],2,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,0,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305120,305121,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710670,System.Byte[]
102,0,0,System.Byte[],11,-1,0,0,-1,0,-1,11050,172,-1,0,-1,System.Byte[],3,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,10,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710680,System.Byte[]
103,0,0,System.Byte[],7,-1,0,0,-1,0,-1,11150,-1,20000070,0,-1,System.Byte[],4,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],37,4,0,0,System.Byte[],1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
104,0,0,System.Byte[],531,-1,0,0,-1,0,-1,11120,174,-1,0,-1,System.Byte[],600,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],40,15,0,0,System.Byte[],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305300,305301,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
105,0,0,System.Byte[],532,-1,0,0,-1,0,-1,11130,175,-1,0,-1,System.Byte[],601,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],40,16,0,0,System.Byte[],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305310,305311,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
106,0,0,System.Byte[],-1,-1,0,0,-1,0,-1,11160,-1,-1,0,-1,System.Byte[],5,0,-1,-1,-1,1,0,50,0,0,0,System.Byte[],8,5,0,0,System.Byte[],1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305100,305101,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
107,0,0,System.Byte[],536,-1,0,0,-1,0,-1,11080,-1,-1,0,-1,System.Byte[],634,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],66,0,0,0,System.Byte[],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305040,305041,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
108,0,0,System.Byte[],533,-1,0,0,-1,0,-1,11140,178,-1,0,-1,System.Byte[],7,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],38,17,0,0,System.Byte[],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305020,305021,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
109,0,0,System.Byte[],534,84,0,0,-1,0,-1,11020,179,-1,0,-1,System.Byte[],602,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],41,18,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305200,305201,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710690,System.Byte[]
110,0,0,System.Byte[],535,84,0,0,-1,0,-1,11040,180,-1,0,-1,System.Byte[],603,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],41,19,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305210,305211,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
111,1,0,System.Byte[],11,-1,0,0,100,0,-1,11070,183,-1,0,-1,System.Byte[],8,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],8,22,0,0,System.Byte[],1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,99,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710680,System.Byte[]
112,1,0,System.Byte[],16,-1,0,0,-1,0,-1,11060,184,-1,0,-1,System.Byte[],635,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,21,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710680,System.Byte[]
113,1,0,System.Byte[],536,-1,0,0,-1,0,-1,11100,-1,-1,0,-1,System.Byte[],636,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],66,0,0,0,System.Byte[],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305040,305041,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
114,1,0,System.Byte[],536,-1,0,0,-1,0,-1,11090,-1,-1,0,-1,System.Byte[],674,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],66,0,0,0,System.Byte[],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305040,305041,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
115,0,0,System.Byte[],3226,-1,0,0,-1,0,-1,500,-1,10011954,0,-1,System.Byte[],9,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],6,1,0,0,System.Byte[],1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,302061,302060,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,10,1,0,0,3,0,465,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
130,0,0,System.Byte[],81,-1,0,0,-1,0,-1,510,181,20000800,0,-1,System.Byte[],13,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],32,1,0,0,System.Byte[],1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,10,1,0,0,3,0,433,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710520,System.Byte[]
135,1,0,System.Byte[],10013500,17,0,0,-1,0,-1,11110,-1,-1,0,-1,System.Byte[],626,0,-1,-1,-1,99,0,50,0,1,0,System.Byte[],92,0,0,0,System.Byte[],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,304660,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
150,0,0,System.Byte[],530,-1,0,0,10,0,-1,11000,182,-1,0,-1,System.Byte[],14,0,-1,-1,-1,999,0,50,0,2,0,System.Byte[],36,14,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,120,1,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],710650,System.Byte[]
166,0,0,System.Byte[],539,84,0,0,-1,0,-1,11160,-1,-1,0,-1,System.Byte[],1,0,-1,-1,-1,1,0,50,13,2,0,System.Byte[],8,0,0,0,System.Byte[],1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,305100,305101,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
170,0,0,System.Byte[],4,-1,0,0,-1,0,-1,11010,-1,-1,0,-1,System.Byte[],575,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,20,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305110,305111,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
171,0,0,System.Byte[],10,-1,0,0,-1,0,-1,11030,-1,-1,0,-1,System.Byte[],576,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,0,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305120,305121,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
172,0,0,System.Byte[],11,-1,0,0,-1,0,-1,11050,-1,-1,0,-1,System.Byte[],577,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,10,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
174,0,0,System.Byte[],531,-1,0,0,-1,0,-1,11120,-1,-1,0,-1,System.Byte[],579,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],40,15,0,0,System.Byte[],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305300,305301,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
175,0,0,System.Byte[],532,-1,0,0,-1,0,-1,11130,-1,-1,0,-1,System.Byte[],580,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],40,16,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305310,305311,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
178,0,0,System.Byte[],533,-1,0,0,-1,0,-1,11140,-1,-1,0,-1,System.Byte[],578,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],38,17,0,0,System.Byte[],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
179,0,0,System.Byte[],534,84,0,0,-1,0,-1,11020,-1,-1,0,-1,System.Byte[],581,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,18,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305200,305201,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
180,0,0,System.Byte[],535,84,0,0,-1,0,-1,11040,-1,-1,0,-1,System.Byte[],582,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,19,0,0,System.Byte[],1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305210,305211,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
181,0,0,System.Byte[],81,-1,0,0,-1,0,-1,510,-1,20000800,0,-1,System.Byte[],558,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],32,1,0,0,System.Byte[],1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,10,1,0,0,2,0,433,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
182,0,0,System.Byte[],530,-1,0,0,-1,0,-1,11000,-1,-1,0,-1,System.Byte[],583,0,-1,-1,-1,999,0,50,0,2,0,System.Byte[],36,14,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
183,0,0,System.Byte[],11,-1,0,0,-1,0,-1,11070,-1,-1,0,-1,System.Byte[],675,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,10,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
184,0,0,System.Byte[],11,-1,0,0,-1,0,-1,11060,-1,-1,0,-1,System.Byte[],676,0,-1,-1,-1,1,0,50,0,2,0,System.Byte[],8,10,0,0,System.Byte[],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
190,1,0,System.Byte[],3450,-1,0,0,200,0,-1,520,-1,-1,0,-1,System.Byte[],584,0,-1,-1,-1,99,0,50,0,2,0,System.Byte[],65,0,0,0,System.Byte[],1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,304573,304570,-1,0,0,0,1,0,0,0,0,0,2,1,1,0,2,0,1,0,600,10,1,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,System.Byte[]
