ID,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,pad8,elixir_material00,elixir_material01,elixir_material02,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,pad4,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,pad5,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType,isSyncTarget,pad,pad6,wepParamType_Right1,wepParamType_Right2,wepParamType_Right3,wepParamType_Left1,wepParamType_Left2,wepParamType_Left3,pad2,equip_Subwep_Right3,equip_Subwep_Left3,pad3,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,HpEstMax,MpEstMax,pad7,voiceType,reserve
1069,0,0,0,50000,2466,-1,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1070,0,0,0,50000,2200,2201,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],2203,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1071,0,0,0,50000,2207,2209,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],2202,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1072,0,0,0,50000,2212,2210,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],2216,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1073,0,0,0,50000,2217,-1,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1074,0,0,0,50000,2280,2281,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],2283,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1075,0,0,0,50000,2287,2289,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],2282,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1076,0,0,0,50000,2292,2290,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],2296,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1077,0,0,0,50000,2297,-1,31000000,-1,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],1,1,1,0,1,1,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1078,0,0,0,50000,16010000,2395,2395,2396,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,1,1,1,1,1,System.Byte[],2396,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1079,0,0,0,50000,16010000,2395,2500,2501,860000,861100,860200,860300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],5,14,11,12,16,12,7,9,6,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,1,1,1,1,1,System.Byte[],2396,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1100,0,0,0,0,33000000,33210000,33000000,33210000,980000,981100,980200,980300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4000,4450,4070,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],5,10,14,11,13,12,16,5,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1101,0,0,0,0,33000000,33210000,33000000,33210000,980000,981100,980200,980300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,4040,4700,4900,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],5,10,14,11,13,12,16,5,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1102,0,0,0,0,33000000,33210000,33000000,33210000,980000,981100,980200,980300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,5100,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],5,10,14,11,13,12,16,5,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],16000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1103,0,0,0,0,34000000,34040000,34040000,34000000,620000,620100,-1,620300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,6000,6010,6400,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,24,0,0,0,0,0,0,0,0,System.Byte[],5,9,16,10,12,9,8,16,7,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],1,7,50,70,80,92,101,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],11000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1104,0,0,0,0,34000000,34040000,34040000,34000000,620000,620100,-1,620300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,6420,6421,6440,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,24,0,0,0,0,0,0,0,0,System.Byte[],5,9,16,10,12,9,8,16,7,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],1,7,50,70,80,92,101,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],11000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1105,0,0,0,0,34000000,34040000,34040000,34000000,620000,620100,-1,620300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,6820,6750,7310,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,24,0,0,0,0,0,0,0,0,System.Byte[],5,9,16,10,12,9,8,16,7,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],1,7,50,70,80,92,101,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],11000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1106,0,0,0,0,34000000,34040000,34040000,30090000,730000,730100,730200,730300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,7000,7090,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,26,0,0,0,0,0,0,0,0,System.Byte[],5,13,9,12,14,8,5,15,11,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],9,7,50,70,80,92,54,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],14000000,31000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1120,0,0,0,0,14020000,-1,31190000,-1,40000,40100,40200,40300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,11,14,11,14,17,12,10,10,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1121,0,0,0,0,16000200,-1,31070000,-1,50000,50100,50200,50300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,15,11,14,16,10,7,11,15,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1122,0,0,0,0,17060000,-1,31190000,-1,60000,60100,60200,60300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,13,15,12,15,13,16,7,8,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1123,0,0,0,0,2000000,-1,30000000,-1,90000,90100,90200,90300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,11,14,11,14,17,12,10,10,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1124,0,0,0,0,3080000,-1,31190000,-1,201000,201100,200200,200300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,15,11,14,16,10,7,11,15,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1125,0,0,0,0,2000000,-1,31070000,-1,250000,250100,-1,250300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,11,14,11,14,17,12,10,10,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1126,0,0,0,0,2000000,-1,30000000,-1,620000,620100,-1,620300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,12,17,9,13,12,10,17,9,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1127,0,0,0,0,2000000,-1,30000000,-1,670000,670100,670200,670300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,11,14,11,14,17,12,10,10,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1128,0,0,0,0,14000000,-1,30000000,-1,730000,730100,730200,730300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,15,11,14,16,10,7,11,15,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1129,0,0,0,0,2000000,-1,30000000,-1,833000,830100,830200,830300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,13,15,12,15,13,16,7,8,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1130,0,0,0,0,17060000,-1,31190000,-1,980000,981100,980200,980300,50000000,52000000,50010000,52020000,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,300,1700,800,1400,-1,-1,-1,1,0,0,0,0,99,99,99,99,System.Byte[],17,13,15,12,15,13,16,7,8,0,7,2,1,1,10,10,1,99,0,0,0,System.Byte[],0,1,2,3,4,5,6,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,3,System.Byte[],0,System.Byte[]
1135,0,0,0,0,2000000,-1,30000000,-1,670000,670100,670200,670300,-1,-1,-1,-1,100,101,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],17,11,14,11,14,17,12,10,10,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1150,0,0,0,0,-1,-1,31000000,-1,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,-1,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1151,0,0,0,0,1030000,1040000,31000000,1030000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],1150000,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1152,0,0,0,0,2000000,2040000,31000000,2000000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1153,0,0,0,0,3000000,3040000,31000000,3000000,730000,730100,730200,730300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,26,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],9,7,50,70,80,92,54,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],3060000,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1154,0,0,0,0,7000000,7140000,31000000,7000000,730000,730100,730200,730300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,26,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],9,7,50,70,80,92,54,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1155,0,0,0,0,9010000,9070000,31000000,9010000,730000,730100,730200,730300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,26,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],9,7,50,70,80,92,54,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1156,0,0,0,0,10000000,-1,31000000,10000000,730000,730100,730200,730300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,26,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],9,7,50,70,80,92,54,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1157,0,0,0,0,16010000,-1,31000000,16010000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1158,0,0,0,0,11010000,11040000,31000000,11010000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1159,0,0,0,0,14000000,-1,31000000,14000000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
1160,0,0,0,0,17060000,-1,31000000,17060000,670000,670100,670200,670300,-1,-1,-1,-1,-1,-1,-1,-1,System.Byte[],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,221,130,-1,-1,-1,-1,-1,-1,-1,20,0,0,0,0,0,0,0,0,System.Byte[],19,14,11,12,16,12,15,15,6,0,7,2,2,1,0,0,0,0,0,0,0,System.Byte[],0,7,50,70,80,92,53,0,0,1,0,0,0,System.Byte[],0,0,0,0,0,0,System.Byte[],-1,30000000,System.Byte[],115,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,System.Byte[],0,System.Byte[]
