ID,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,pad2,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,isPenetrateChr,isPenetrateObj,pad,launchConditionType,FollowType,EmittePosType,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isHitOtherBulletForceEraseA,isHitOtherBulletForceEraseB,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isOwnerOverrideInitAngle,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,pad5,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitFlare,isUseBulletWallFilter,pad1,isNonDependenceMagicForFunnleNum,isAiInterruptShootNoDamageBullet,randomCreateRadius,followOffset_BaseHeight,assetNo_Hit,lifeRandomRange,homingAngleX,ballisticCalcType,attachEffectType,seId_Bullet1,seId_Bullet2,seId_Hit,seId_Flick,howitzerShootAngleXMin,howitzerShootAngleXMax,howitzerInitMinVelocity,howitzerInitMaxVelocity,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,followDmypoly_forSfxPose,followOffset_Radius,spBulletDistUpRate,nolockTargetDist,pad4
142,1091,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,5,0,0,0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
143,1091,-1,-1,-1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,5,0,0,0,144,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
144,1091,300173,-1,-1,0.07,0,0,0,0,0,20,0,0,20,20,0,0,0.7,-1,0,0,0,5,0,0,0,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
145,1091,-1,-1,-1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,5,0,0,0,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
146,1091,300173,-1,-1,0.7,0,0,0,0,0,5,-8,-8,5,0.5,0,0,0.7,-1,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
148,1250,302141,302142,302142,4,1.5,0,5,12,0,25,0,-6,50,12,0,0,0.08,-1,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,60,System.Byte[],0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
150,1060,300191,300192,300192,4,1.5,0,5,12,1,25,0,-6,50,12,0,0,0.08,-1,0,0,0,0,0,3121,0,151,3120,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,60,System.Byte[],0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
151,1060,-1,-1,-1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.6,0,0,0,0,0,0,-1,3120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
155,1065,300201,300202,300202,2,5,0,0,15,1,15,5,0,50,12,0,0,0.12,-1,0,0,0,0,0,0,0,156,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,60,System.Byte[],0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
156,3,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-1,0,0,0,0,0,0,0,157,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
157,1066,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.6,0,0,0,0,0,0,-1,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0.6,0.6,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
158,1067,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0.7,0,0,0,-1,3126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,300203,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
160,0,302011,-1,-1,4,0,0,0,12,0,15,0,-8,50,15,0,0,0.1,-1,0,0,0,0,0,0,0,161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,15,System.Byte[],0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
161,0,302012,-1,-1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,0,0,0,0,0,0,-1,3150,3151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
165,6,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,-1,3041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
170,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3050,0,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
171,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3051,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
180,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3060,0,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
181,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3061,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
190,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3070,0,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
191,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3071,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
220,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3080,0,221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
221,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3051,0,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
222,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3061,0,223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
223,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3071,0,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
225,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3092,0,226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
226,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3000,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
230,1300,-1,-1,-1,0.1,1,0,0,0,0,45,0,0,45,45,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,System.Byte[],0,3,254,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
240,1310,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.09,0,0,0,0,3630,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,254,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
250,1056,300171,-1,-1,4,1.5,0,5,12,0,25,0,-6,50,12,0,0,0.08,-1,0,0,0,5,0,0,0,251,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,60,System.Byte[],0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
251,1056,300172,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,-1,0,0,0,5,0,0,0,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
252,1057,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,5,0,0,0,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
253,1057,-1,-1,-1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,5,0,0,0,254,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
254,1057,300173,-1,-1,0.07,0,0,0,0,0,20,0,0,20,20,0,0,0.7,-1,0,0,0,5,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
255,1057,-1,-1,-1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,5,0,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
256,1057,300173,-1,-1,0.7,0,0,0,0,0,5,-8,-8,5,0.5,0,0,0.7,-1,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,12,0,6,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
260,1070,300181,-1,-1,4,1.5,0,5,12,0,25,0,-6,50,12,0,0,0.1,-1,0,0,0,5,0,0,0,261,3200,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,60,System.Byte[],0,3,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
261,1070,300182,-1,-1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1.4,-1,0,0,0,5,0,0,0,-1,3200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,254,0,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
265,1510,621401,621402,-1,0.3,999,0,0,0,0,0,0,0,0,0,0,0,1,3,0.12,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,3,13,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
266,1511,621405,621406,-1,8,999,0,0,0,2,2,10,0,20,2,1,1,0.1,0.1,0,0,0,0.5,0,0,0,-1,0,0,0,0,0,2,180,0,0,0,0,0,0,0,0,0,90,0,System.Byte[],0,3,13,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,180,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
267,1511,621405,621406,-1,8,999,0,0,0,2,2,10,0,20,2,2,1,0.1,0.1,0,0,0,0.5,0,0,0,-1,0,0,0,0,0,2,180,0,0,0,0,0,0,0,0,0,90,0,System.Byte[],0,3,13,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,180,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
268,1511,621405,621406,-1,8,999,0,0,0,2,2,10,0,20,2,3,1,0.1,0.1,0,0,0,0.5,0,0,0,-1,0,0,0,0,0,3,180,0,0,0,0,0,0,0,0,0,90,0,System.Byte[],0,3,13,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,180,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
270,1360,-1,643801,-1,0.35,0,0,100,100,1,20,0,0,80,20,0,1,0.05,-1,0,0,0,99,0,0,0,272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-30,0,System.Byte[],0,3,10,0,6,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
271,1360,-1,643801,-1,0.3,0,0,100,100,1,10,0,0,80,10,0,1,0.1,-1,0,0,0,99,0,0,0,272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-90,0,System.Byte[],0,3,10,0,6,1,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
272,1360,-1,643801,-1,0.3,0,0,100,100,1,10,0,0,80,10,0,1,0.3,-1,0,0,0,99,0,0,0,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,System.Byte[],0,3,10,0,6,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
