ID,textureId,dmypolyId,pitchAngle,yawAngle,nearDistance,farDistance,nearSize,farSize,maskSpeffectId,pad_10,replaceTextureId_byMaterial,dmypolyCategory,pad_05,useDeferredDecal,usePaintDecal,bloodTypeEnable,bUseNormal,pad_08,pad_09,usePom,useEmissive,putVertical,randomSizeMin,randomSizeMax,randomRollMin,randomRollMax,randomPitchMin,randomPitchMax,randomYawMin,randomYawMax,pomHightScale,pomSampleMin,pomSampleMax,blendMode,appearDirType,emissiveValueBegin,emissiveValueEnd,emissiveTime,bIntpEnable,pad_01,intpIntervalDist,beginIntpTextureId,endIntpTextureId,appearSfxId,appearSfxOffsetPos,maskTextureId,diffuseTextureId,reflecTextureId,maskScale,normalTextureId,heightTextureId,emissiveTextureId,diffuseColorR,diffuseColorG,diffuseColorB,pad_03,reflecColorR,reflecColorG,reflecColorB,bLifeEnable,siniScale,lifeTimeSec,fadeOutTimeSec,priority,bDistThinOutEnable,bAlignedTexRandomVariationEnable,distThinOutCheckDist,distThinOutCheckAngleDeg,distThinOutMaxNum,distThinOutCheckNum,delayAppearFrame,randVaria_Diffuse,randVaria_Mask,randVaria_Reflec,pad_12,randVaria_Normal,randVaria_Height,randVaria_Emissive,pad_11,fadeInTimeSec,thinOutOverlapMultiRadius,thinOutNeighborAddRadius,thinOutOverlapLimitNum,thinOutNeighborLimitNum,thinOutMode,emissiveColorR,emissiveColorG,emissiveColorB,maxDecalSfxCreatableSlopeAngleDeg,pad_02
600119001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600119104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600120104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,5200530,0,0,0,System.Byte[],0,0,0,1,1,180,30,0,1,0,1,10,2,5,0,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600121104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600126104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,0.25,5421500,-1,-1,220,220,220,System.Byte[],220,220,220,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600145104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600146103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
