ID,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,residentSpEffectId1,residentSpEffectId2,residentSpEffectId3,materialSetId,maxReinforceLevel,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,reinforcePriceRate,baseChangePriceRate,enableGemRank,pad2,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
4002,1.13,1.2,1.2,1.2,1.2,1,1,1.68,0,1,1,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
4003,1.22,1.3,1.3,1.3,1.3,1,1,1.77,0,1,1,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
4004,1.31,1.4,1.4,1.4,1.4,1,1,1.86,0,1,1,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
4005,1.4,1.5,1.5,1.5,1.5,1,1,1.88,0,1,1,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
4006,1.49,1.6,1.6,1.6,1.6,1,1,1.9,0,1,1,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
4007,1.58,1.7,1.7,1.7,1.7,1,1,1.92,0,1,1,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
4008,1.67,1.8,1.8,1.8,1.8,1,1,1.94,0,1,1,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
4009,1.76,1.9,1.9,1.9,1.9,1,1,1.96,0,1,1,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
4010,1.85,2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
4100,0.95,1,1,1,1,1,1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
4101,1.04,1.1,1.1,1.1,1.1,1,1,1.13,1.13,1,1,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
4102,1.13,1.2,1.2,1.2,1.2,1,1,1.16,1.16,1,1,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
4103,1.22,1.3,1.3,1.3,1.3,1,1,1.19,1.19,1,1,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
4104,1.31,1.4,1.4,1.4,1.4,1,1,1.21,1.21,1,1,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
4105,1.4,1.5,1.5,1.5,1.5,1,1,1.22,1.22,1,1,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
4106,1.49,1.6,1.6,1.6,1.6,1,1,1.23,1.23,1,1,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
4107,1.58,1.7,1.7,1.7,1.7,1,1,1.24,1.24,1,1,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
4108,1.67,1.8,1.8,1.8,1.8,1,1,1.25,1.25,1,1,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
4109,1.76,1.9,1.9,1.9,1.9,1,1,1.26,1.26,1,1,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
4110,1.85,2,2,2,2,1,1,1.25,1.25,1,1,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
4500,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,1,1,1,1,0,System.Byte[],1,1,1
4501,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
4502,1.46,1.46,1.46,1.46,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.46,1,1.16,1,1.6,1,0,System.Byte[],1,1,1
4503,1.64,1.64,1.64,1.64,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.64,1,1.24,1,2.2,1,0,System.Byte[],1,1,1
4504,1.82,1.82,1.82,1.82,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.82,1,1.32,1,2.8,1,0,System.Byte[],1,1,1
4505,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,4,1,0,System.Byte[],1,1,1
4600,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.15,1,1,1,1,1,0,System.Byte[],1,1,1
4601,1.28,1.28,1.28,1.28,1.2,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1.28,1,1.08,1,1,1,0,System.Byte[],1,1,1
4602,1.37,1.37,1.37,1.37,1.4,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,4,1.37,1,1.16,1,1.4,1,0,System.Byte[],1,1,1
4603,1.6,1.6,1.6,1.6,1.6,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,6,1.6,1,1.24,1,1.8,1,0,System.Byte[],1,1,1
4604,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,8,1.8,1,1.32,1,2.2,1,0,System.Byte[],1,1,1
4605,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,10,2,1,1.4,1,3,1,0,System.Byte[],1,1,1
5000,0.95,1,1,1,1,1,1,0.95,1.6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
5001,1.04,1.1,1.1,1.1,1.1,1,1,0.98,1.73,1.07,1.07,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
5002,1.13,1.2,1.2,1.2,1.2,1,1,1.01,1.86,1.14,1.14,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
5003,1.22,1.3,1.3,1.3,1.3,1,1,1.04,1.99,1.21,1.21,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
5004,1.31,1.4,1.4,1.4,1.4,1,1,1.06,2.11,1.29,1.29,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
5005,1.4,1.5,1.5,1.5,1.5,1,1,1.07,2.14,1.31,1.31,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
5006,1.49,1.6,1.6,1.6,1.6,1,1,1.08,2.17,1.33,1.33,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
5007,1.58,1.7,1.7,1.7,1.7,1,1,1.09,2.2,1.35,1.35,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
5008,1.67,1.8,1.8,1.8,1.8,1,1,1.1,2.23,1.37,1.37,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
5009,1.76,1.9,1.9,1.9,1.9,1,1,1.11,2.26,1.39,1.39,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
5010,1.85,2,2,2,2,1,1,1.1,2.31,1.4,1.4,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
6000,0.95,1,1,1,1,1,1,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6001,1.04,1.1,1.1,1.1,1.1,1,1,1.59,0,1,1,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6002,1.13,1.2,1.2,1.2,1.2,1,1,1.68,0,1,1,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
6003,1.22,1.3,1.3,1.3,1.3,1,1,1.77,0,1,1,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
6004,1.31,1.4,1.4,1.4,1.4,1,1,1.86,0,1,1,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
6005,1.4,1.5,1.5,1.5,1.5,1,1,1.9,0,1,1,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
6006,1.49,1.6,1.6,1.6,1.6,1,1,1.94,0,1,1,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
6007,1.58,1.7,1.7,1.7,1.7,1,1,1.98,0,1,1,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
6008,1.67,1.8,1.8,1.8,1.8,1,1,2.02,0,1,1,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
6009,1.76,1.9,1.9,1.9,1.9,1,1,2.06,0,1,1,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
6010,1.85,2,2,2,2,1,1,2.1,0,1,1,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
6100,0.95,1,1,1,1,1,1,1.3,1.3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6101,1.03,1.1,1.1,1.1,1.1,1,1,1.39,1.39,1,1,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6102,1.11,1.2,1.2,1.2,1.2,1,1,1.48,1.48,1,1,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
6103,1.19,1.3,1.3,1.3,1.3,1,1,1.57,1.57,1,1,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
6104,1.27,1.4,1.4,1.4,1.4,1,1,1.66,1.66,1,1,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
6105,1.35,1.5,1.5,1.5,1.5,1,1,1.68,1.68,1,1,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
6106,1.43,1.6,1.6,1.6,1.6,1,1,1.7,1.7,1,1,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
6107,1.51,1.7,1.7,1.7,1.7,1,1,1.72,1.72,1,1,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
6108,1.59,1.8,1.8,1.8,1.8,1,1,1.74,1.74,1,1,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
6109,1.67,1.9,1.9,1.9,1.9,1,1,1.76,1.76,1,1,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
6110,1.75,2,2,2,2,1,1,1.8,1.8,1,1,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
6200,0.95,1,1,1,1,1,1,1.5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6201,1.04,1.1,1.1,1.1,1.1,1,1,1.63,0,1,1,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6202,1.13,1.2,1.2,1.2,1.2,1,1,1.76,0,1,1,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
6203,1.22,1.3,1.3,1.3,1.3,1,1,1.89,0,1,1,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
6204,1.31,1.4,1.4,1.4,1.4,1,1,2.03,0,1,1,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
6205,1.4,1.5,1.5,1.5,1.5,1,1,2.09,0,1,1,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
6206,1.49,1.6,1.6,1.6,1.6,1,1,2.15,0,1,1,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
6207,1.58,1.7,1.7,1.7,1.7,1,1,2.21,0,1,1,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
6208,1.67,1.8,1.8,1.8,1.8,1,1,2.27,0,1,1,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
6209,1.76,1.9,1.9,1.9,1.9,1,1,2.33,0,1,1,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
6210,1.85,2,2,2,2,1,1,2.4,0,1,1,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
6300,0.95,1,1,1,1,1,1,0.95,1.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6301,1.04,1.1,1.1,1.1,1.1,1,1,0.98,1.61,1.07,1.07,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
6302,1.13,1.2,1.2,1.2,1.2,1,1,1.01,1.72,1.14,1.14,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
6303,1.22,1.3,1.3,1.3,1.3,1,1,1.04,1.83,1.21,1.21,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
6304,1.31,1.4,1.4,1.4,1.4,1,1,1.06,1.93,1.29,1.29,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
6305,1.4,1.5,1.5,1.5,1.5,1,1,1.07,1.96,1.31,1.31,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
6306,1.49,1.6,1.6,1.6,1.6,1,1,1.08,1.99,1.33,1.33,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
6307,1.58,1.7,1.7,1.7,1.7,1,1,1.09,2.02,1.35,1.35,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
6308,1.67,1.8,1.8,1.8,1.8,1,1,1.1,2.05,1.37,1.37,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
6309,1.76,1.9,1.9,1.9,1.9,1,1,1.11,2.08,1.39,1.39,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
6310,1.85,2,2,2,2,1,1,1.1,2.1,1.4,1.4,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
7000,0.98,1,1,1,1,1,1,1.6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,0,System.Byte[],1,1,1
7001,1.067,1.1,1.1,1.1,1.1,1,1,1.66,0,1.05,1.05,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1,1.1,1,1,1,1.5,1,0,System.Byte[],1,1,1
7002,1.154,1.2,1.2,1.2,1.2,1,1,1.72,0,1.1,1.1,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,2,1.2,1,1,1,1.75,1,0,System.Byte[],1,1,1
7003,1.241,1.3,1.3,1.3,1.3,1,1,1.78,0,1.15,1.15,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,3,1.3,1,1,1,2,1,0,System.Byte[],1,1,1
7004,1.328,1.4,1.4,1.4,1.4,1,1,1.85,0,1.2,1.2,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,4,1.4,1,1,1,2.25,1,0,System.Byte[],1,1,1
7005,1.415,1.5,1.5,1.5,1.5,1,1,1.89,0,1.23,1.23,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,5,1.5,1,1,1,2.5,1,0,System.Byte[],1,1,1
7006,1.502,1.6,1.6,1.6,1.6,1,1,1.93,0,1.26,1.26,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,6,1.6,1,1,1,2.75,1,0,System.Byte[],1,1,1
7007,1.589,1.7,1.7,1.7,1.7,1,1,1.97,0,1.29,1.29,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,7,1.7,1,1,1,3,1,0,System.Byte[],1,1,1
7008,1.676,1.8,1.8,1.8,1.8,1,1,2.01,0,1.32,1.32,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,8,1.8,1,1,1,3.25,1,0,System.Byte[],1,1,1
7009,1.763,1.9,1.9,1.9,1.9,1,1,2.05,0,1.35,1.35,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,9,1.9,1,1,1,3.5,1,0,System.Byte[],1,1,1
7010,1.85,2,2,2,2,1,1,2.1,0,1.4,1.4,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,10,2,1,1,1,4,1,0,System.Byte[],1,1,1
8000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,System.Byte[],1,1,1
8001,1.1,1.1,1.1,1.1,1.1,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1.032,0,0,0,0,0,0,1,1,1.1,1,1.05,1,1,1,0,System.Byte[],1,1,1
8002,1.2,1.2,1.2,1.2,1.2,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1.064,0,0,0,0,0,0,2,2,1.2,1,1.1,1,1.2,1,0,System.Byte[],1,1,1
8003,1.3,1.3,1.3,1.3,1.3,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1.096,0,0,0,0,0,0,3,3,1.3,1,1.15,1,1.4,1,0,System.Byte[],1,1,1
8004,1.4,1.4,1.4,1.4,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.128,0,0,0,0,0,0,4,4,1.4,1,1.2,1,1.6,1,0,System.Byte[],1,1,1
8005,1.5,1.5,1.5,1.5,1.5,1,1,1.23,1.23,1.23,1.23,1,1,1,1,1,1,1,1,1.16,0,0,0,0,0,0,5,5,1.5,1,1.23,1,1.8,1,0,System.Byte[],1,1,1
8006,1.6,1.6,1.6,1.6,1.6,1,1,1.26,1.26,1.26,1.26,1,1,1,1,1,1,1,1,1.192,0,0,0,0,0,0,6,6,1.6,1,1.26,1,2,1,0,System.Byte[],1,1,1
8007,1.7,1.7,1.7,1.7,1.7,1,1,1.29,1.29,1.29,1.29,1,1,1,1,1,1,1,1,1.224,0,0,0,0,0,0,7,7,1.7,1,1.29,1,2.2,1,0,System.Byte[],1,1,1
8008,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.256,0,0,0,0,0,0,8,8,1.8,1,1.32,1,2.4,1,0,System.Byte[],1,1,1
8009,1.9,1.9,1.9,1.9,1.9,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1.288,0,0,0,0,0,0,9,9,1.9,1,1.35,1,2.6,1,0,System.Byte[],1,1,1
8010,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.32,0,0,0,0,0,0,10,10,2,1,1.4,1,3,1,0,System.Byte[],1,1,1
8100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,System.Byte[],1,1,1
8101,1.1,1.1,1.1,1.1,1.1,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,1,1,1.1,1,1.05,1,1,1,0,System.Byte[],1,1,1
8102,1.2,1.2,1.2,1.2,1.2,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,2,2,1.2,1,1.1,1,1.2,1,0,System.Byte[],1,1,1
8103,1.3,1.3,1.3,1.3,1.3,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,3,3,1.3,1,1.15,1,1.4,1,0,System.Byte[],1,1,1
8104,1.4,1.4,1.4,1.4,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,4,4,1.4,1,1.2,1,1.6,1,0,System.Byte[],1,1,1
8105,1.5,1.5,1.5,1.5,1.5,1,1,1.23,1.23,1.23,1.23,1,1,1,1,1,1,1,1,1.14,0,0,0,0,0,0,5,5,1.5,1,1.23,1,1.8,1,0,System.Byte[],1,1,1
8106,1.6,1.6,1.6,1.6,1.6,1,1,1.26,1.26,1.26,1.26,1,1,1,1,1,1,1,1,1.16,0,0,0,0,0,0,6,6,1.6,1,1.26,1,2,1,0,System.Byte[],1,1,1
8107,1.7,1.7,1.7,1.7,1.7,1,1,1.29,1.29,1.29,1.29,1,1,1,1,1,1,1,1,1.18,0,0,0,0,0,0,7,7,1.7,1,1.29,1,2.2,1,0,System.Byte[],1,1,1
8108,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.2,0,0,0,0,0,0,8,8,1.8,1,1.32,1,2.4,1,0,System.Byte[],1,1,1
8109,1.9,1.9,1.9,1.9,1.9,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1.22,0,0,0,0,0,0,9,9,1.9,1,1.35,1,2.6,1,0,System.Byte[],1,1,1
8110,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.23,0,0,0,0,0,0,10,10,2,1,1.4,1,3,1,0,System.Byte[],1,1,1
8200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,System.Byte[],1,1,1
8201,1.1,1.1,1.1,1.1,1.1,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,1,1,1.1,1,1.05,1,1,1,0,System.Byte[],1,1,1
8202,1.2,1.2,1.2,1.2,1.2,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,2,2,1.2,1,1.1,1,1.2,1,0,System.Byte[],1,1,1
8203,1.3,1.3,1.3,1.3,1.3,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,3,3,1.3,1,1.15,1,1.4,1,0,System.Byte[],1,1,1
8204,1.4,1.4,1.4,1.4,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,4,4,1.4,1,1.2,1,1.6,1,0,System.Byte[],1,1,1
8205,1.5,1.5,1.5,1.5,1.5,1,1,1.23,1.23,1.23,1.23,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,5,5,1.5,1,1.23,1,1.8,1,0,System.Byte[],1,1,1
8206,1.6,1.6,1.6,1.6,1.6,1,1,1.26,1.26,1.26,1.26,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,6,6,1.6,1,1.26,1,2,1,0,System.Byte[],1,1,1
8207,1.7,1.7,1.7,1.7,1.7,1,1,1.29,1.29,1.29,1.29,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,7,7,1.7,1,1.29,1,2.2,1,0,System.Byte[],1,1,1
8208,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,8,8,1.8,1,1.32,1,2.4,1,0,System.Byte[],1,1,1
